"workstream_record_id","query_id","search_source","search_date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_corpus_id","raw_result_file","notes"
"C0664","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","P Values and Nuisance Parameters","Demortier, Luv","2008","10.5170/cern-2008-001.23","https://openalex.org/W2268205353","C-DUP-0558","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0665","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Evaluation of statistical methods for normalization and differential expression in mRNA-Seq experiments","James Bullard; Elizabeth Purdom; Kasper D. Hansen; Sandrine Dudoit","2010","10.1186/1471-2105-11-94","https://openalex.org/W2156631105","C-DUP-0407","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0666","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Constrained Bayesian optimization for automatic chemical design using variational autoencoders","Ryan‐Rhys Griffiths; José Miguel Hernández-Lobato","2019","10.1039/c9sc04026a","https://openalex.org/W2985931096","C-DUP-0559","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0667","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Double/Debiased Machine Learning for Treatment and Structural Parameters","Victor Chernozhukov; Denis Chetverikov; Mert Demirer; Esther Duflo; Christian Hansen; Whitney K. Newey; James M. Robins","2017","10.3386/w23564","https://openalex.org/W2890118063","C-DUP-0560","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0668","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Questions of size and numbers in environmental research on microplastics: methodological and conceptual aspects","Montserrat Filella","2015","10.1071/en15012","https://openalex.org/W2170548275","C-DUP-0561","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0669","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","THE STRENGTH OF STATISTICAL EVIDENCE FOR COMPOSITE HYPOTHESES: INFERENCE TO THE BEST EXPLANATION","David R. Bickel","2010","https://openalex.org/W60178357","https://openalex.org/W60178357","C-DUP-0562","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0670","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Adaptive Clinical Trial Design","Shein‐Chung Chow","2014","10.1146/annurev-med-092012-112310","https://openalex.org/W2099434565","C-DUP-0563","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0671","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Linking Society and Environment: A Multilevel Model of Shifting Wildlife Value Orientations in the Western United States<sup>*</sup>","Michael J. Manfredo; Tara L. Teel; Kimberly L. Henry","2009","10.1111/j.1540-6237.2009.00624.x","https://openalex.org/W2089893279","C-DUP-0564","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0672","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Measures of effect size","John T. E. Richardson","1996","10.3758/bf03203631","https://openalex.org/W1994476810","C-DUP-0565","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0673","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Quasi-Experimental Shift-Share Research Designs","Kirill Borusyak; Peter Hull; Xavier Jaravel","2018","10.1093/restud/rdab030","https://openalex.org/W2807611776","C-DUP-0197","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0674","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Approximate Objective Bayes Factors From P-Values and Sample Size: The 3p√n Rule","Eric‐Jan Wagenmakers","2022","10.31234/osf.io/egydq","https://openalex.org/W4212788538","C-DUP-0566","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0675","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Reliability of Measurement and Power of Significance Tests Based on Differences","Donald W. Zimmerman; Richard H. Williams; Bruno D. Zumbo","1993","10.1177/014662169301700101","https://openalex.org/W2072207525","C-DUP-0567","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0676","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Mental chronometry and individual differences: Modeling reliabilities and correlations of reaction time means and effect sizes","Jeff Miller; Rolf Ulrich","2013","10.3758/s13423-013-0404-5","https://openalex.org/W2092681623","C-DUP-0568","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0677","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Towards Reproducible Brain-Wide Association Studies","Scott Marek; Brenden Tervo‐Clemmens; Finnegan J. Calabro; David F. Montez; Benjamin P. Kay; Alexander S. Hatoum; Meghan Rose Donohue; William Foran; Ryland L. Miller; Eric Feczko; Óscar Miranda-Domínguez; Alice M. Graham; Eric Earl; Anders Perrone; Michaela Cordova; Olivia Doyle; Lucille A. Moore; Greg Conan; Johnny Uriarte; Kathy Snider; Angela Tam; Jianzhong Chen; Dillan J. Newbold; Annie Zheng; Nicole A. Seider; Andrew N. Van; Timothy O. Laumann; Wesley K. Thompson; Deanna J. Greene; Steven E. Petersen; Thomas E. Nichols; B.T. Thomas Yeo; Deanna M. Barch; Hugh Garavan; Beatríz Luna; Damien A. Fair; Nico U.F. Dosenbach","2020","10.1101/2020.08.21.257758","https://openalex.org/W3081365410","C-DUP-0569","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0678","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Recent innovations in adaptive trial designs: A review of design opportunities in translational research","Alexander Kaizer; Hayley M. Belli; Zhongyang Ma; Andrew Nicklawsky; Samantha C. Roberts; Jessica Wild; Adane F. Wogu; Mengli Xiao; Roy T. Sabo","2023","10.1017/cts.2023.537","https://openalex.org/W4367315453","C-DUP-0570","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0679","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Introduction to Statistics and Data Analysis for Physicists; 3rd revised","G. Böhm; Zech, Günter","2017","10.3204/pubdb-2017-08987","https://openalex.org/W2746107128","C-DUP-0571","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0680","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","Back to the future: little‐used tools and principles of scientific inference can help disentangle effects of multiple stressors on freshwater ecosystems","Barbara J. Downes","2010","10.1111/j.1365-2427.2009.02377.x","https://openalex.org/W2055473342","C-DUP-0572","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0681","PHASE2-SEARCH-0080","OpenAlex","2026-07-31","The Negative Affect Hypothesis of Noise Sensitivity","Daniel Shepherd; Marja Heinonen-Guzejev; Kauko Heikkilä; Kim N. Dirks; Michael J. Hautus; David Welch; David McBride","2015","10.3390/ijerph120505284","https://openalex.org/W2144564021","C-DUP-0573","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0080_openalex.json"
"C0682","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample size, power, and efficient design","","2016","10.1093/hesc/9780198717355.003.0006","10.1093/hesc/9780198717355.003.0006","C-DUP-0574","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0683","PHASE2-SEARCH-0081","Crossref","2026-07-31","One-Sample Hypothesis Testing Including Power and Sample Size","Melody S. Goodman","2025","10.4324/9781003401612-13","10.4324/9781003401612-13","C-DUP-0575","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0684","PHASE2-SEARCH-0081","Crossref","2026-07-31","Lab C: One-sample hypothesis testing, power, and sample size","Melody S. Goodman","2017","10.4324/9781315155661-11","10.4324/9781315155661-11","C-DUP-0576","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0685","PHASE2-SEARCH-0081","Crossref","2026-07-31","Power and Sample Size","","2022","10.1017/9781108528825.021","10.1017/9781108528825.021","C-DUP-0577","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0686","PHASE2-SEARCH-0081","Crossref","2026-07-31","Understanding Concepts in Estimating Sample Size in Hypothesis Testing Experiments","J. P. Verma; Priyam Verma","2020","10.1007/978-981-15-5204-5_4","10.1007/978-981-15-5204-5_4","C-DUP-0578","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0687","PHASE2-SEARCH-0081","Crossref","2026-07-31","Hypothesis Testing: Sample Size, Effect Size, Power, and Type II Errors","Julien I.E. Hoffman","2019","10.1016/b978-0-12-817084-7.00011-5","10.1016/b978-0-12-817084-7.00011-5","C-DUP-0579","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0688","PHASE2-SEARCH-0081","Crossref","2026-07-31","Power and Sample Size of Hypothesis Test","","2005","10.1142/9789812793522_0005","10.1142/9789812793522_0005","C-DUP-0580","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0689","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size and Hypothesis Testing","","2023","10.1002/9781119800002.ch14","10.1002/9781119800002.ch14","C-DUP-0581","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0690","PHASE2-SEARCH-0081","Crossref","2026-07-31","Hypothesis Testing, Study Power, and Sample Size","Bart J. Harvey; Thomas A. Lang","2010","10.1378/chest.10-0067","10.1378/chest.10-0067","C-DUP-0582","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0691","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size Determination for Bayesian Informative Hypothesis Testing","; Qianrao Fu","","10.33540/1221","10.33540/1221","C-DUP-0583","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0692","PHASE2-SEARCH-0081","Crossref","2026-07-31","Approximate Power and Sample Size Determination for Common one-Sample and two-Sample Hypothesis Tests","Jacob Cohen","1970","10.1177/001316447003000404","10.1177/001316447003000404","C-DUP-0584","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0693","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size and Power Estimation","","2011","10.1201/b11505-17","10.1201/b11505-17","C-DUP-0585","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0694","PHASE2-SEARCH-0081","Crossref","2026-07-31","Determining Sample Size in Experimental Studies","J. P. Verma; Priyam Verma","2020","10.1007/978-981-15-5204-5_6","10.1007/978-981-15-5204-5_6","C-DUP-0586","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0695","PHASE2-SEARCH-0081","Crossref","2026-07-31","CHAPTER 2. Experimental Design: Sample Collection, Sample Size, Power Calculations, Essential Assumptions and Univariate Approaches to Metabolomics Analysis","Martin Grootveld; Victor Ruiz Rodado","2014","10.1039/9781849735162-00035","10.1039/9781849735162-00035","C-DUP-0587","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0696","PHASE2-SEARCH-0081","Crossref","2026-07-31","Design, Sample Size, and Power","","2020","10.1002/9781119541509.ch12","10.1002/9781119541509.ch12","C-DUP-0588","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0697","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size Determination in Completely Randomised Designs","","2011","10.1201/b10934-8","10.1201/b10934-8","C-DUP-0589","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0698","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size Calculation: Inaccurate A Priori Assumptions for Nuisance Parameters Can Greatly Affect the Power of a Randomized Controlled Trial","Elsa Tavernier; Bruno Giraudeau","2015","10.1371/journal.pone.0132578","10.1371/journal.pone.0132578","C-DUP-0590","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0699","PHASE2-SEARCH-0081","Crossref","2026-07-31","The cost of large numbers of hypothesis tests on power, effect size and sample size","L C Lazzeroni; A Ray","2010","10.1038/mp.2010.117","10.1038/mp.2010.117","C-DUP-0591","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0700","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size and Power","Mallikarjuna Rettiganti","2014","10.1891/9781617050992.0029","10.1891/9781617050992.0029","C-DUP-0592","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0701","PHASE2-SEARCH-0081","Crossref","2026-07-31","Power and Sample Size Determination","","1999","10.1201/9781420002027-6","10.1201/9781420002027-6","C-DUP-0593","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0702","PHASE2-SEARCH-0081","Crossref","2026-07-31","Faculty Opinions recommendation of The PowerAtlas: a power and sample size atlas for microarray experimental design and research.","Charles Auffray","2007","10.3410/f.1090975.544341","10.3410/f.1090975.544341","C-DUP-0594","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0703","PHASE2-SEARCH-0081","Crossref","2026-07-31","ssizeRNA: Sample Size Calculation for RNA-Seq Experimental Design","Ran Bi; Peng Liu","2015","10.32614/cran.package.ssizerna","10.32614/cran.package.ssizerna","C-DUP-0595","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0704","PHASE2-SEARCH-0081","Crossref","2026-07-31","Experimental design, power and sample size for animal reproduction experiments","Phillip L. Chapman; George E. Seidel, Jr.","2007","10.1071/rd07183","10.1071/rd07183","C-DUP-0596","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0705","PHASE2-SEARCH-0081","Crossref","2026-07-31","Hypothesis testing and sample size considerations for the test-negative design","Yanan Huo; Yang Yang; M. Elizabeth Halloran; Ira M. Longini; Natalie E. Dean","2023","10.21203/rs.3.rs-3783493/v1","10.21203/rs.3.rs-3783493/v1","C-DUP-0597","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0706","PHASE2-SEARCH-0081","Crossref","2026-07-31","Sample Size Determination in Completely Randomised Designs","","2011","10.1201/b10934-4","10.1201/b10934-4","C-DUP-0598","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0081_crossref.json"
"C0707","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Partial Least Squares Structural Equation Modeling (PLS-SEM) Using R","Joseph F. Hair; G. Tomas M. Hult; Christian M. Ringle; Marko Sarstedt; Nicholas P. Danks; Soumya Ray","2021","10.1007/978-3-030-80519-7","https://openalex.org/W3210383951","C-DUP-0285","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0708","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Least angle regression","Bradley Efron; Trevor Hastie; Iain M. Johnstone; Robert Tibshirani","2004","10.1214/009053604000000067","https://openalex.org/W2063978378","C-DUP-0599","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0709","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Consistent Partial Least Squares Path Modeling1","Theo K. Dijkstra; Jörg Henseler","2015","10.25300/misq/2015/39.2.02","https://openalex.org/W2138071797","C-DUP-0600","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
